Número de registro,Tipo de registro,Razón social,NIF,NIMA,Tipo de vía,Nombre de la vía,Código de vía,Tipo de número,Número,Escalera,Piso,Puerta,Polígono industrial,Provincia,Código de provincia,Municipio,Código de municipio,Código postal,Teléfono,Fax,Alcance de la gestión,Alcance de la gestión normalizado,Residuos de Construcción y Demolición,Número de proceso,Descripción del proceso,Proceso de tratamiento normalizado,Código LER de residuo,Descripción del residuo,Tipo de residuo normalizado
13G04A1400037917H,Autorización de gestión de residuos no peligrosos,"Tecnologías del Medio Ambiente, S.A.",A08948143,2800072158,Carretera,Antigua Nacional III,,P,32,,,,"14, parcela 45",Madrid,28,Arganda del Rey,014,28500,916424082,916423167,Clasificación manual de residuos no peligrosos y trituración de madera,ClasificacionManualDeResiduosNoPeligrososYTrituracionDeMadera,false,2,Trituración de madera,TrituracionDeMadera,030301,Residuos de corteza y madera,ResiduosDeCortezaYMadera
13G04A1400037917H,Autorización de gestión de residuos no peligrosos,"Tecnologías del Medio Ambiente, S.A.",A08948143,2800072158,Carretera,Antigua Nacional III,,P,32,,,,"14, parcela 45",Madrid,28,Arganda del Rey,014,28500,916424082,916423167,Clasificación manual de residuos no peligrosos y trituración de madera,ClasificacionManualDeResiduosNoPeligrososYTrituracionDeMadera,false,1,Clasificación manual de residuos no peligrosos,ClasificacionManualDeResiduosNoPeligrosos,170201,Madera,Madera
13G04A1400037917H,Autorización de gestión de residuos no peligrosos,"Tecnologías del Medio Ambiente, S.A.",A08948143,2800072158,Carretera,Antigua Nacional III,,P,32,,,,"14, parcela 45",Madrid,28,Arganda del Rey,014,28500,916424082,916423167,Clasificación manual de residuos no peligrosos y trituración de madera,ClasificacionManualDeResiduosNoPeligrososYTrituracionDeMadera,false,1,Clasificación manual de residuos no peligrosos,ClasificacionManualDeResiduosNoPeligrosos,200101,Papel y cartón,PapelYCarton
13G04A1400037917H,Autorización de gestión de residuos no peligrosos,"Tecnologías del Medio Ambiente, S.A.",A08948143,2800072158,Carretera,Antigua Nacional III,,P,32,,,,"14, parcela 45",Madrid,28,Arganda del Rey,014,28500,916424082,916423167,Clasificación manual de residuos no peligrosos y trituración de madera,ClasificacionManualDeResiduosNoPeligrososYTrituracionDeMadera,false,2,Trituración de madera,TrituracionDeMadera,200201,Residuos biodegradables,ResiduosBiodegradables
13G04A1400037917H,Autorización de gestión de residuos no peligrosos,"Tecnologías del Medio Ambiente, S.A.",A08948143,2800072158,Carretera,Antigua Nacional III,,P,32,,,,"14, parcela 45",Madrid,28,Arganda del Rey,014,28500,916424082,916423167,Clasificación manual de residuos no peligrosos y trituración de madera,ClasificacionManualDeResiduosNoPeligrososYTrituracionDeMadera,false,2,Trituración de madera,TrituracionDeMadera,150103,Envases de madera,EnvasesDeMadera
13G04A1400037917H,Autorización de gestión de residuos no peligrosos,"Tecnologías del Medio Ambiente, S.A.",A08948143,2800072158,Carretera,Antigua Nacional III,,P,32,,,,"14, parcela 45",Madrid,28,Arganda del Rey,014,28500,916424082,916423167,Clasificación manual de residuos no peligrosos y trituración de madera,ClasificacionManualDeResiduosNoPeligrososYTrituracionDeMadera,false,1,Clasificación manual de residuos no peligrosos,ClasificacionManualDeResiduosNoPeligrosos,200201,Residuos biodegradables,ResiduosBiodegradables
13G04A1400037917H,Autorización de gestión de residuos no peligrosos,"Tecnologías del Medio Ambiente, S.A.",A08948143,2800072158,Carretera,Antigua Nacional III,,P,32,,,,"14, parcela 45",Madrid,28,Arganda del Rey,014,28500,916424082,916423167,Clasificación manual de residuos no peligrosos y trituración de madera,ClasificacionManualDeResiduosNoPeligrososYTrituracionDeMadera,false,1,Clasificación manual de residuos no peligrosos,ClasificacionManualDeResiduosNoPeligrosos,030199,Residuos no especificados en otra categoría,ResiduosNoEspecificadosEnOtraCategoria
13G04A1400037917H,Autorización de gestión de residuos no peligrosos,"Tecnologías del Medio Ambiente, S.A.",A08948143,2800072158,Carretera,Antigua Nacional III,,P,32,,,,"14, parcela 45",Madrid,28,Arganda del Rey,014,28500,916424082,916423167,Clasificación manual de residuos no peligrosos y trituración de madera,ClasificacionManualDeResiduosNoPeligrososYTrituracionDeMadera,false,1,Clasificación manual de residuos no peligrosos,ClasificacionManualDeResiduosNoPeligrosos,030301,Residuos de corteza y madera,ResiduosDeCortezaYMadera
13G04A1400037917H,Autorización de gestión de residuos no peligrosos,"Tecnologías del Medio Ambiente, S.A.",A08948143,2800072158,Carretera,Antigua Nacional III,,P,32,,,,"14, parcela 45",Madrid,28,Arganda del Rey,014,28500,916424082,916423167,Clasificación manual de residuos no peligrosos y trituración de madera,ClasificacionManualDeResiduosNoPeligrososYTrituracionDeMadera,false,1,Clasificación manual de residuos no peligrosos,ClasificacionManualDeResiduosNoPeligrosos,200102,Vidrio,Vidrio
13G04A1400037917H,Autorización de gestión de residuos no peligrosos,"Tecnologías del Medio Ambiente, S.A.",A08948143,2800072158,Carretera,Antigua Nacional III,,P,32,,,,"14, parcela 45",Madrid,28,Arganda del Rey,014,28500,916424082,916423167,Clasificación manual de residuos no peligrosos y trituración de madera,ClasificacionManualDeResiduosNoPeligrososYTrituracionDeMadera,false,1,Clasificación manual de residuos no peligrosos,ClasificacionManualDeResiduosNoPeligrosos,030101,Residuos de corteza y corcho,ResiduosDeCortezaYCorcho
13G04A1400037917H,Autorización de gestión de residuos no peligrosos,"Tecnologías del Medio Ambiente, S.A.",A08948143,2800072158,Carretera,Antigua Nacional III,,P,32,,,,"14, parcela 45",Madrid,28,Arganda del Rey,014,28500,916424082,916423167,Clasificación manual de residuos no peligrosos y trituración de madera,ClasificacionManualDeResiduosNoPeligrososYTrituracionDeMadera,false,1,Clasificación manual de residuos no peligrosos,ClasificacionManualDeResiduosNoPeligrosos,200139,Plásticos,Plasticos
13G05A1400002096P,Autorización de gestión de residuos no peligrosos,"Metalúrgica Galaica, S.A.",A15008071,2800075037,Calle,Luis I,07999017,P,2,,,,Vallecas,Madrid,28,Madrid,079,28031,913052969,,Almacenamiento de metales férreos,AlmacenamientoDeMetalesFerreos,false,1,Almacenamiento de metales férreos,AlmacenamientoDeMetalesFerreos,191202,Metales férreos,MetalesFerreos
13G05A1400002096P,Autorización de gestión de residuos no peligrosos,"Metalúrgica Galaica, S.A.",A15008071,2800075037,Calle,Luis I,07999017,P,2,,,,Vallecas,Madrid,28,Madrid,079,28031,913052969,,Almacenamiento de metales férreos,AlmacenamientoDeMetalesFerreos,false,1,Almacenamiento de metales férreos,AlmacenamientoDeMetalesFerreos,170405,Hierro y acero,HierroYAcero
13G05A1400002096P,Autorización de gestión de residuos no peligrosos,"Metalúrgica Galaica, S.A.",A15008071,2800075037,Calle,Luis I,07999017,P,2,,,,Vallecas,Madrid,28,Madrid,079,28031,913052969,,Almacenamiento de metales férreos,AlmacenamientoDeMetalesFerreos,false,1,Almacenamiento de metales férreos,AlmacenamientoDeMetalesFerreos,160117,Metales férreos,MetalesFerreos
13G04A2800042166V,Valorización de materiales naturales excavados,"Dragados, S.A.",A15139314,2800127362,Lugar,Urbanización Valdecarros UZP 03.01 Etapa 2,,P,,,,,,Madrid,28,Madrid,079,28051,,,Valorización de materiales naturales excavados para su utilización en operaciones de relleno y obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoYObrasDistintasAAquellasEnLasQueSeGeneraron,false,1,Valorización de materiales naturales excavados para su utilización en operaciones de relleno de obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoDeObrasDistintasAAquellasEnLasQueSeGeneraron,170504,Tierra y piedras distintas de las especificadas en el código 170503,TierraYPiedrasDistintasDeLasEspecificadasEnElCodigo170503
13G04A2800047625W,Valorización de materiales naturales excavados,"Dragados, S.A.",A15139314,2800136167,Camino,De La Muñoza,07906999,P,S/N,,,,,Madrid,28,Madrid,079,28042,,,Valorización de materiales naturales excavados para su utilización en operaciones de relleno y obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoYObrasDistintasAAquellasEnLasQueSeGeneraron,false,1,Valorización de materiales naturales excavados para su utilización en operaciones de relleno de obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoDeObrasDistintasAAquellasEnLasQueSeGeneraron,170504,Tierra y piedras distintas de las especificadas en el código 170503,TierraYPiedrasDistintasDeLasEspecificadasEnElCodigo170503
13G04A2800045244J,Valorización de materiales naturales excavados,"Viales y Obras Públicas, S.A.",A16199374,2800133088,Lugar,Polígono sector Uz 2.4-03 Arpo,,P,,,,,,Madrid,28,Pozuelo de Alarcón,115,28223,,,Valorización de materiales naturales excavados para su utilización en operaciones de relleno y obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoYObrasDistintasAAquellasEnLasQueSeGeneraron,false,1,Valorización de materiales naturales excavados para su utilización en operaciones de relleno de obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoDeObrasDistintasAAquellasEnLasQueSeGeneraron,170504,Tierra y piedras distintas de las especificadas en el código 170503,TierraYPiedrasDistintasDeLasEspecificadasEnElCodigo170503
13G04A2800038674K,Valorización de materiales naturales excavados,"Ortiz Construcciones y Proyectos, S.A.",A19001205,2800118267,Avenida,Del Mayorazgo,079C0406,P,,,,,,Madrid,28,Madrid,079,28051,,,Valorización de materiales naturales excavados para su utilización en operaciones de relleno y obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoYObrasDistintasAAquellasEnLasQueSeGeneraron,false,1,Valorización de materiales naturales excavados para relleno procedentes de otras obras,ValorizacionDeMaterialesNaturalesExcavadosParaRellenoProcedentesDeOtrasObras,170504,Tierra y piedras distintas de las especificadas en el código 170503,TierraYPiedrasDistintasDeLasEspecificadasEnElCodigo170503
13G04A2800044801F,Valorización de materiales naturales excavados,"Ortiz Construcciones y Proyectos, S.A.",A19001205,2800131949,Camino,De Las Tejoneras,,P,S/N,,,,,Madrid,28,Parla,106,28983,,,Valorización de materiales naturales excavados para su utilización en operaciones de relleno y obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoYObrasDistintasAAquellasEnLasQueSeGeneraron,false,1,Valorización de materiales naturales excavados para su utilización en operaciones de relleno de obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoDeObrasDistintasAAquellasEnLasQueSeGeneraron,170504,Tierra y piedras distintas de las especificadas en el código 170503,TierraYPiedrasDistintasDeLasEspecificadasEnElCodigo170503
13G04A2800045401D,Valorización de materiales naturales excavados,"Ortiz Construcciones y Proyectos, S.A.",A19001205,2800132781,Avenida,Del Mayorazgo,079C0406,P,S/N,,,,,Madrid,28,Madrid,079,28051,,,Valorización de materiales naturales excavados para su utilización en operaciones de relleno y obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoYObrasDistintasAAquellasEnLasQueSeGeneraron,false,1,Valorización de materiales naturales excavados para su utilización en operaciones de relleno de obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoDeObrasDistintasAAquellasEnLasQueSeGeneraron,170504,Tierra y piedras distintas de las especificadas en el código 170503,TierraYPiedrasDistintasDeLasEspecificadasEnElCodigo170503
13G04A2800047128B,Valorización de materiales naturales excavados,"Ortiz Construcciones y Proyectos, S.A.",A19001205,2800135799,Carretera,M-408,106C0002,K,S/N,,,,Polígono 3,Madrid,28,Parla,106,28983,913431600,,Valorización de materiales naturales excavados para su utilización en operaciones de relleno y obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoYObrasDistintasAAquellasEnLasQueSeGeneraron,false,1,Valorización de materiales naturales excavados para su utilización en operaciones de relleno de obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoDeObrasDistintasAAquellasEnLasQueSeGeneraron,170504,Tierra y piedras distintas de las especificadas en el código 170503,TierraYPiedrasDistintasDeLasEspecificadasEnElCodigo170503
13G04A2800032737H,Valorización de materiales naturales excavados,"Vías y Construcciones, S.A.",A28017986,2800114862,Calle,De Benito Pérez Galdós,092A0041,P,9,,,,,Madrid,28,Móstoles,092,28935,915973120,,Valorización de materiales naturales excavados para su utilización en operaciones de relleno y obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoYObrasDistintasAAquellasEnLasQueSeGeneraron,false,1,Valorización de materiales excavados procedentes de otras obras,ValorizacionDeMaterialesExcavadosProcedentesDeOtrasObras,170504,Tierra y piedras distintas de las especificadas en el código 170503,TierraYPiedrasDistintasDeLasEspecificadasEnElCodigo170503
13G04A2800041892L,Valorización de materiales naturales excavados,"Ferrovial Construcción, S.A.",A28019206,2800127882,Carrera,M-510,,K,48+700,,,,,Madrid,28,Aldea del Fresno,008,28620,,,Valorización de materiales naturales excavados para su utilización en operaciones de relleno y obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoYObrasDistintasAAquellasEnLasQueSeGeneraron,false,1,Valorización de materiales naturales excavados para su utilización en operaciones de relleno de obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoDeObrasDistintasAAquellasEnLasQueSeGeneraron,170504,Tierra y piedras distintas de las especificadas en el código 170503,TierraYPiedrasDistintasDeLasEspecificadasEnElCodigo170503
13G04A2800044473R,Valorización de materiales naturales excavados,"Ferrovial Construcción, S.A.",A28019206,2800128068,Carretera,De Antigua de Paracuellos de Jarama,07940203,P,42,,,,,Madrid,28,Madrid,079,28042,,,Valorización de materiales naturales excavados para su utilización en operaciones de relleno y obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoYObrasDistintasAAquellasEnLasQueSeGeneraron,false,1,Valorización de materiales naturales excavados para su utilización en operaciones de relleno de obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoDeObrasDistintasAAquellasEnLasQueSeGeneraron,170504,Tierra y piedras distintas de las especificadas en el código 170503,TierraYPiedrasDistintasDeLasEspecificadasEnElCodigo170503
13G04A2800044554J,Valorización de materiales naturales excavados,"Ferrovial Construcción, S.A.",A28019206,2800130584,Avenida,De La Gavia,079C0392,P,55,,,,,Madrid,28,Madrid,079,28051,,,Valorización de materiales naturales excavados para su utilización en operaciones de relleno y obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoYObrasDistintasAAquellasEnLasQueSeGeneraron,false,1,Valorización de materiales naturales excavados,ValorizacionDeMaterialesNaturalesExcavados,170504,Tierra y piedras distintas de las especificadas en el código 170503,TierraYPiedrasDistintasDeLasEspecificadasEnElCodigo170503
13G04A2800046464Z,Valorización de materiales naturales excavados,"Ferrovial Construcción, S.A.",A28019206,2800134018,Carretera,M-607 tramo Tres Cantos Norte-Variante Sur Colmenar Viejo (M-618),,K,,,,,,Madrid,28,Tres Cantos,903,28760,,,Valorización de materiales naturales excavados para su utilización en operaciones de relleno y obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoYObrasDistintasAAquellasEnLasQueSeGeneraron,false,1,Valorización de materiales naturales excavados para su utilización en operaciones de relleno de obras distintas a aquellas en las que se generaron,ValorizacionDeMaterialesNaturalesExcavadosParaSuUtilizacionEnOperacionesDeRellenoDeObrasDistintasAAquellasEnLasQueSeGeneraron,170504,Tierra y piedras distintas de las especificadas en el código 170503,TierraYPiedrasDistintasDeLasEspecificadasEnElCodigo170503
